Date,JSE,ANGLOGOLD,GOLDFIELDS,DRDGOLD,HARMONY,ANGLOAMER,IMPALA,NORTHAM
2020-12-04,0.007973221,-0.00711684,-0.009902534,-0.022032715,0.000453206,-0.035511273,-0.040595661,-0.04065967
2020-12-07,0.001821483,0.014474322,0.001706675,-0.003719781,0.005873069,0.045605168,0.101622988,0.055407527
2020-12-08,-0.006206932,-0.033092396,0.02453347,0.036589447,0.012385445,-0.008572896,-5.3241E-05,-0.016932058
2020-12-09,0.002235354,-0.048010205,-0.049912113,-0.030397477,-0.064469316,0.002970595,-0.005124384,0.000312321
2020-12-10,-0.000151466,0.03399093,0.040828078,-0.000617475,0.022367398,0.012073677,-0.00951748,-0.000780986
2020-12-11,0.002187786,-0.014527952,-0.025433871,-0.046137725,-0.035102368,0.041821718,-0.005526073,-0.014004582
2020-12-14,0.001617876,0.003181617,-0.002699462,0,-0.000160218,0.008259984,0.014401155,0.021942161
2020-12-15,-0.000513501,0.013052456,0.020144138,0.046755199,0.034334081,-0.00444096,0.01049417,0.00930957
2020-12-17,0.017764464,0.050193789,0.048478239,0.085724541,0.080435642,0.041227281,0.045273943,0.046024228
2020-12-18,-0.012568352,-0.007613881,-0.001403115,0.017967917,0.019382371,0.004000224,0.034935878,0.01639063
2020-12-21,-0.018113795,0.003349111,0.002033875,0.001668057,-0.004493758,-0.033398418,-0.068200195,-0.044655105
2020-12-22,-0.001621346,-0.018042294,-0.038786421,-0.035051638,-0.013889112,-0.002326011,0.000942014,-0.018527979
2020-12-23,0.006240494,-0.008622025,-0.000291375,-0.025642431,-0.037367145,0.008629411,0.007452415,0.014647805
2020-12-24,0.00320051,0.012669477,0.012596996,0.017554576,0.021254006,0.023328398,0.019792447,0.024537437
2020-12-28,-0.002872524,0.008981569,0.009237776,0.020666637,0.03084637,0.016799697,0.021104311,0.017677105
2020-12-29,0.004064868,-0.015815612,-0.022417777,-0.041769413,-0.019884194,-0.012429698,-0.020849826,-0.024102274
2020-12-30,0.006536458,0.021991168,0.009648593,0.021682654,0.014667404,0.032967976,0.01715481,-0.006566534
2020-12-31,-0.003801301,-0.005328532,-0.006809647,0.040891557,0.01208389,0.014679508,0.009955284,0.044751179
2021-01-04,0.017862801,0.072594925,0.085835527,0.063599015,0.0441238,0.046710868,0.068847574,0.038756196
2021-01-05,0.007280876,0.026233736,0.031583992,-0.00366205,0.04033544,-0.037502795,-0.064005429,-0.061101068
2021-01-06,0.015248207,-0.023143298,-0.027589313,-0.012127752,-0.031289217,0.008566022,0.007268473,-0.005922825
2021-01-07,0.01898307,-0.010448222,-0.012099482,-0.026883339,-0.028341162,0.027507332,-0.001763151,0.014282127
2021-01-08,0.007526778,-0.030604999,-0.029276375,-0.056037068,-0.045573273,-0.009662425,0.011889819,0.025610573
2021-01-11,0.003782872,0.014613922,0.00758886,0.014306396,-0.003428085,0.003491104,-0.004563779,-0.012102376
2021-01-12,-0.003532271,-0.008400714,-0.013701688,-0.025900728,-0.008477671,-0.017958536,0.000243279,-0.004450513
2021-01-13,-0.000953944,0.010316556,0.00076615,-0.011140543,0.006042314,0.039181572,0.039304911,0.039958312
2021-01-14,0.00644227,-0.037821415,-0.036370223,-0.036629733,-0.044132354,-0.010650818,-0.009587891,-0.033742658
2021-01-15,-0.005257929,0.005344072,0.010772097,-0.011070224,0.014731313,0.000428482,0.015650212,0.000952835
2021-01-18,0.002579215,-0.004883243,0.007401115,-0.025048273,-0.021047124,0.004904549,-0.009482729,-0.004964685
2021-01-19,-0.001737394,-0.032722636,-0.053071152,-0.017914747,-0.025050951,0.012856654,0.040472736,0.017739876
2021-01-20,0.007912234,0.018191165,0.02736058,0.012828912,0.016871566,-0.010648924,-0.047301594,-0.018697455
2021-01-21,0.001034896,-0.004333447,0.049461995,0.025795705,0.006820792,0.053808876,0.039291596,0.026798078
2021-01-22,-0.002917541,0.000440057,-0.011279886,-0.021978907,-0.015067632,0.00764763,-0.014600136,-0.031599777
2021-01-25,0.00889823,0.044150759,0.04905355,0.049545737,0.039244305,-0.039150316,-0.03209082,-0.028759641
2021-01-26,-0.009903612,0.001878514,-0.025319518,-0.015220994,-0.002361973,0.006627124,0.009240677,-0.012762524
2021-01-27,-0.017980387,-0.007168489,-0.018983761,-0.014833399,-0.026356722,-0.029771285,-0.041608467,-0.051845351
2021-01-28,0.006702078,0.003267332,0.032027425,0.006207345,0.022358197,0.053318932,0.028981917,0.024842108
2021-01-29,-0.011690568,0.016842269,0.004646317,0.002472189,0.034707479,-0.059290119,-0.010371744,-0.021097279
2021-02-01,0.005181512,-0.023246127,-0.038417542,-0.001853569,-0.037977399,0.059612952,0.023941246,0.034868006
2021-02-02,-0.001003742,-0.023538584,-0.028681639,-0.046196129,-0.029000673,-0.071389996,-0.040439174,-0.029460175
2021-02-03,0.004405298,0.009057145,-0.009311121,0.008384441,-0.017157852,0.014698118,0.006017483,0.010055048
2021-02-04,0.012233898,-0.041688581,-0.019921561,-0.046000225,-0.043332679,0.012216414,0.052541174,0.023261629
2021-02-05,0.007858831,-0.004620886,0.006341736,0.031769714,0.006976584,0.021558121,-0.006220715,0.010429094
2021-02-08,0.011901156,0.032197846,0.039915968,0.054512862,0.021592202,0.041666604,0.013230521,0.011313071
2021-02-09,0.001589903,0.001222387,-0.01551743,0.008599562,-0.015467103,-0.002311547,-0.000459664,-0.029112893
2021-02-10,0.015050223,0.016443469,0.031006404,-0.02226437,0.016099814,0.022436761,0.052352503,0.054604134
2021-02-11,-0.004060944,0.020363496,-0.015842193,-0.01702974,-0.021093783,-0.005159989,-0.018450952,-0.023510944
2021-02-12,0.003780182,-0.028868805,-0.031728185,-0.03429647,-0.054255654,0.001277511,0.000888494,0.014143535
2021-02-15,0.014897497,-0.007792736,0.028614461,0.030472374,0.001533351,0.060803364,0.034392846,0.037142341
2021-02-16,0.001521974,-0.010466096,-0.042642821,-0.057834775,-0.005805036,-0.014647407,-0.013085066,-0.008209142
2021-02-17,-0.001741887,-0.078914339,-0.035381937,-0.056362742,-0.041964199,-0.031949965,-0.001043796,-0.040360213
2021-02-18,-0.007998067,-0.043249808,-0.036759377,0,-0.0174732,0.022519079,0.023863376,0.015466244
2021-02-19,0.013270831,0.017316165,-0.001909764,0.002145156,0.0174732,0.012408397,0.024717483,0.047239435
2021-02-22,-0.001513636,0.009096879,0.0294312,0.023297912,0.033365694,0.015098943,0.023433132,0.01763293
2021-02-23,-0.02162708,-0.033879247,-0.017948199,-0.034070009,-0.005021221,0.006130519,-0.041206731,-0.037943423
2021-02-24,0.004225787,-0.008365438,-0.029161243,-0.002892265,-0.020340873,-1.676E-05,-0.005373059,0.007348125
2021-02-25,0.019195036,0.035787922,0.028688691,0.02078183,0.037379406,0.048019432,0.069159715,0.073145429
2021-02-26,-0.020142755,-0.013204864,-0.009180185,-0.011412392,-0.021038886,-0.023604286,-0.026230749,-0.032586281
2021-03-01,0.020930783,-0.01184506,-0.003823487,0.025497132,0.002958325,0.040965916,0.040264274,0.028127062
2021-03-02,0.014315812,-0.005388142,0.012373254,-0.029810582,0.014661755,0.034087136,0.05446571,0.052075094
2021-03-03,-0.002688884,-0.000604209,-0.003632634,-0.010865735,0.027028672,0.002818255,-0.015347094,-0.005965435
2021-03-04,-0.008572679,0.019254706,0.031078478,0,0.02810143,0.010535708,0.005166809,0.021564959
2021-03-05,0.007758611,0.041041989,0.044328379,0.013743435,0.02148207,0.022824359,0.017839771,0.005960661
2021-03-08,0.002267638,0.058835984,0.031771625,0.010007231,0.033684769,0.017173637,0.02248916,0.005237208
2021-03-09,0.003352592,0.029428572,0.070649873,0.042470706,0.068450885,0.025198765,0.021678662,0.012234538
2021-03-10,-0.002026348,-0.025590938,-0.072641905,0.011521646,-0.019229972,0.015141504,0.022454916,0.017722033
2021-03-11,0.003759436,0.016344805,0.022672238,-0.010840215,-0.015150691,-0.047863065,-0.023648988,0.01517101
2021-03-12,-0.008251905,-0.017235964,-0.035501656,-0.035358969,-0.045017831,-0.026871439,-0.030578403,-0.017019694
2021-03-15,-0.009478015,0.011670468,0.010690685,0.029894475,0.018281483,0.012330612,0.002713706,-0.038568957
2021-03-16,-0.004108988,-0.006364944,0.017123464,0.004101168,0.011653556,0.015979488,0.007738723,0.017522249
2021-03-17,-0.011883189,-0.036792541,-0.012708446,-0.022069861,-0.017608227,0.004294001,-0.051274423,-0.007952408
2021-03-18,0.003681491,-0.008933857,0.005950712,0.034273403,0.006106889,0.021522149,0.007482504,0.031633439
2021-03-19,-0.012491136,0.002595959,0.019583784,-0.015620012,-0.002133172,-0.005492072,-0.021774978,-0.039690451
2021-03-23,-0.009033682,-0.04817924,-0.03977496,-0.042648896,-0.040783862,-0.018656278,-0.021594431,-0.035387572
2021-03-24,-0.000940911,-0.036377241,-0.030292044,-0.036367644,-0.039208003,0.01599132,0.013251918,-0.006966005
2021-03-25,-0.00728206,-0.009211679,0.010273177,-0.002967361,0.001321004,0.011034783,0.025198124,0.025003407
2021-03-26,0.031158995,0.028933298,0.007253045,0.014017197,0.03566018,0.049240984,0.03582837,0.058806055
2021-03-29,0.003813977,0.054098419,0.027503533,0.007299302,0.033508693,-0.028682161,-0.020289434,0.002466382
2021-03-30,0.003010695,0.002150304,-0.021608105,-0.00656697,-0.023526831,-0.016540094,-0.003043916,-0.00281922
2021-03-31,-0.012055586,0.00189715,-0.002106717,-0.009562412,-0.013171658,0.004825414,0.017505192,0.009172407
2021-04-01,0.01123256,0.036547398,0.071689642,0.0574458,0.096036027,0.000181198,0.012669196,0.005617883
2021-04-06,0.012233543,0.003707695,0.013914788,0.021402267,0.037595201,0.0263485,0.025042718,0.036493201
2021-04-07,-0.013362737,-0.046301173,-0.030362864,-0.034042884,-0.028350588,-0.015462757,0.005403143,0.00074474
2021-04-08,-0.001586268,0.008559697,0.008087221,0.025812385,0.02849034,-0.0070789,0.014830523,-0.005486829
2021-04-09,0.002045362,0.001579412,-0.014923084,0.004123717,-0.024902249,0.00084657,-0.025984559,0.001981717
2021-04-12,-0.011996586,-0.040350203,-0.040510258,-0.026408762,-0.046178963,-0.028412681,-0.027332141,-0.021140042
2021-04-13,0.010227232,0.00514173,-0.015047716,0.013291556,-0.023530497,0.019606716,0.010670144,0.026132973
2021-04-14,0.010967409,-0.021775211,-0.008902027,-0.028190732,-0.038680153,-0.025700412,-0.015591324,-0.007648578
2021-04-15,0.000161462,0.020428064,0.013068243,0.014899176,0.012534873,-0.037666325,0.004011676,0.005080704
2021-04-16,0.012828598,0.027478779,0.042413725,0.034605529,0.044410628,0.03594651,0.040025317,0.027527877
2021-04-19,-0.008838226,-0.022196823,-0.024414757,0.016194686,-0.005596324,-0.022125955,-0.006912672,-0.01185172
2021-04-20,-0.018658543,0.005254203,0.006426757,0.004008021,0.001212673,-0.004914015,-0.013970372,-0.022631276
2021-04-21,0.004630955,0.010520593,0.032149003,0.033434776,0.023801737,0.028333699,0.048847973,0.034954156
2021-04-22,-0.002596981,-0.004378029,-0.003383163,-0.000644953,0.010740926,-0.017925004,-0.031362659,-0.034954156
2021-04-23,0.004828288,-0.02538256,-0.018991006,-0.024821653,0.005836876,0.010426915,0.001962984,0.009411483
2021-04-26,0.004105492,-0.010414727,-0.000352497,-0.006635724,0.02215918,-0.010056476,-0.01396454,-0.021073973
2021-04-28,0.002476044,-0.027260849,-0.050247296,-0.02425995,-0.034456217,0.004376375,-0.002666905,0.000986568
2021-04-29,-0.005141175,-0.015108177,-0.011859173,-0.016506565,-0.026871299,-0.015485613,-0.010667341,-0.005400074
2021-04-30,-0.006785419,0.024344572,0.028987537,0.001386002,-0.000302663,-0.022177459,-0.023080748,-0.04787733
2021-05-03,-0.00525393,0.033509514,0.02526132,0.011019395,0.026437205,-0.002744566,-0.004096325,0.018272769
2021-05-04,-0.006210616,0.003858154,-7.10707E-05,0.016978337,-0.008734973,-0.028133059,-0.016555188,-0.017952807
2021-05-05,0.017559148,-0.011165008,-0.011652561,-0.055377469,-0.027588996,0.014101419,-0.003691292,0.009353488
2021-05-06,0.003893152,0.030455963,0.030451298,0.03908383,0.054726709,-0.048051888,-0.003932249,-0.042156641
2021-05-07,0.013379185,0.020684807,0.023369898,0.02701042,0.025433576,0.038890261,0.022105729,0.017937333
2021-05-10,-0.002078794,-0.015692568,0.024965129,-0.005344034,0.013870625,-0.03661893,-0.008858509,0.007601525
2021-05-11,-0.016753868,-0.020152214,-0.023467206,-0.020982157,-0.055351226,-0.005512738,-0.023260821,-0.028435611
2021-05-12,0.002719036,0.035937273,0.031542442,0.024325524,0.004548464,-0.014400384,-0.008994526,0.000869907
2021-05-13,-0.018798256,-0.010755291,-0.008740041,-0.004683849,-0.027455906,-0.024127444,-0.013253979,-0.026729799
2021-05-14,0.006469713,0.034005421,0.038934199,0.058610522,0.029941469,-0.007951355,0.008338252,0.006654682
2021-05-17,0.00925118,0.05245527,0.052942184,0.078435812,0.09653076,0.018283805,0.018072549,0.014053129
2021-05-18,0.000562348,0.020173554,0.020178441,-0.012948974,0.023974424,0.012771326,-0.005425866,0.01007158
2021-05-19,-0.021022524,0.038707775,0.01797073,0.030340717,0.003231021,-0.03846671,-0.090906099,-0.041726221
2021-05-20,0.004070767,-0.023612625,0.010109312,-0.008658063,0.007584071,0.013876512,0.009646176,-0.004438419
2021-05-21,0.001729935,-0.025682922,-0.022270552,-0.019315789,-0.023844592,-0.026771416,0.003111971,0.004954237
2021-05-24,-0.00278184,-0.00496631,-0.004383634,0.036557596,-0.020671201,-0.021221976,-0.033875838,-0.051587369
2021-05-25,0.000329369,-0.001736927,0.003969787,-0.031840606,-0.007256146,0.012617356,0.003892304,-0.0091823
2021-05-26,0.000477362,-0.040389854,0.001890471,0.001763151,-0.013304568,-0.008509199,-0.011722658,-0.007655496
2021-05-27,0.012507185,-0.010979941,0.001061822,-0.01717543,-0.023088051,0.011667805,0.042161801,0.037305627
2021-05-28,0.009139579,-0.010010335,-0.016286618,0.010104098,-0.008285982,0.007208737,-0.014557391,-0.017801705
2021-05-31,0.006038734,0.030764312,0.039423522,0.0216446,0.042788752,0.045680674,0.051188247,0.050552915
2021-06-01,0.014009168,-0.031795147,-0.038525022,-0.005221944,-0.031151747,-0.019067863,-0.013463481,-0.020370834
2021-06-02,0.001829214,-0.013744451,-0.015628618,0.012142387,-0.000697204,-0.007713183,0.003029999,0.009239954
2021-06-03,-0.018382076,-0.037666994,-0.031821288,-0.025023127,-0.042893232,-0.014752794,-0.012829016,-0.031824273
2021-06-04,0.000496105,-0.008981904,-0.019526422,0.014043531,-0.011422001,0.000171935,0.017256474,0.007940444
2021-06-07,-0.003686699,-0.020739458,-0.020045935,0.008101896,-0.028835941,-0.022655863,-0.009442026,-0.013689651
2021-06-08,0.001026769,-0.01638511,-0.018458006,-0.008683123,-0.02408646,-0.030708644,-0.00675266,-0.020202707
2021-06-09,0.00054121,-0.006374149,-0.008619879,-0.004078071,-0.015019056,0.015463267,0.007198518,0.006231692
2021-06-10,-0.002050224,0.002890175,0.002078236,-0.009973682,0.00126024,-0.003828521,-0.018321373,-0.003065172
2021-06-11,0.00267723,-0.002183664,0.005609738,0.012306045,-0.000945031,-0.012965483,0.001937945,-0.000229121
2021-06-14,0.003207306,-0.02299734,-0.040084165,-0.043446285,-0.023114124,0.000822846,-0.002515932,0.014423436
2021-06-15,-0.009329466,-0.01511818,-0.016353709,-0.006713483,-0.029125095,-0.013363933,-0.014140389,-0.017498738
2021-06-17,-0.010830598,-0.047655318,-0.066419282,-0.078971634,-0.026582992,-0.041121349,-0.047783341,-0.042157951
2021-06-18,-0.014373941,0.007301967,0.005631703,0.005946499,0.014220656,-0.008691384,0.006306682,0.010920731
2021-06-21,-0.001093761,-0.015765679,-0.009026011,0.005256254,-0.015244198,-0.014457364,0.004052028,-0.007617633
2021-06-22,-0.000179384,-0.025943394,-0.020611417,-0.008555498,-0.030851667,-0.000294167,0.008917422,0.018279621
2021-06-23,0.004078521,0.021127679,0.023930421,0.019634139,-0.015611458,0.045980485,0.033520798,0.023879656
2021-06-24,0.006721097,0.00359546,-0.009305912,-0.021618923,-0.015859046,0.003540422,0.021602852,0.019420729
2021-06-25,-0.000724945,-0.020748796,-0.022289755,-0.009983444,-0.025760394,0.022377584,-0.011939338,-0.007940488
2021-06-28,-0.006152348,0.001698466,-0.004518197,-0.003350087,-0.010304541,-0.002339154,-0.006127369,-0.008552115
2021-06-29,0.011172387,-0.012141136,-0.007759572,0,-0.023243569,-0.003519022,-0.014473001,-0.001005576
2021-06-30,-0.004517866,0.013347182,0.010254894,0.002011399,0.016819968,0.009423372,-0.007825263,-0.007989023
2021-07-01,0.004624098,0.020910581,0.02385646,0.025133598,0.042670172,0.025109378,0.036196254,0.039321769
2021-07-02,-0.003492189,-0.001328806,0.00659418,-0.018458006,-0.020551182,-0.006638,-0.012569969,-0.012981112
2021-07-05,-0.002368622,0.022425249,0.003694911,-0.006006024,0.027609396,0.021718675,0.015432723,0.016608793
2021-07-06,-0.004804102,0.017932725,0.013531399,0.029025784,0.016100527,-0.008087125,0.001509865,0.003086422
2021-07-07,0.014422806,-0.004943199,-0.010150098,0.00712669,-0.014478759,0.048934977,0.031784377,0.04367243
2021-07-08,-0.023671861,-0.011401651,-0.030464621,-0.035483355,-0.019086283,-0.065373769,-0.075457984,-0.088004135
2021-07-09,0.017353289,0.001153236,7.73305E-05,-0.022320846,-0.009959507,0.000107428,0.003019801,-0.000690528
2021-07-12,0.01358141,0.023458459,0.041576427,0.012912174,0.038186458,0.006703311,0.017220391,0.013584493
2021-07-13,-0.003051908,0.026696023,0.018884429,0.004715401,0.047897705,0.025639204,0.043776384,0.048028385
2021-07-14,0.011991473,-0.000685354,0.015815459,0.009364617,0.009815614,0.013920034,0.026495794,0.022011851
2021-07-15,-0.005301253,6.85565E-05,-0.001649278,0.008617886,-0.0060811,0.004718277,-0.01544947,-0.015796093
2021-07-16,-0.015053675,-0.008571629,-0.005252755,-0.011284554,-0.002544746,-0.04669314,-0.051696858,-0.05102382
2021-07-19,-0.026267164,-0.022409999,-0.023357021,-0.035329761,-0.010759219,-0.040671466,-0.047858469,-0.045535041
2021-07-20,0.014095907,0.021891282,0.016479664,-0.001384083,0.026767649,0.027096502,0.014990966,0.020081373
2021-07-21,0.012606157,-0.01744636,-0.016775107,0.004835933,-0.018900326,0.00175133,0.003520072,0.004495639
2021-07-22,0.012627561,0.002039454,0.004643116,0.013009427,0.003571129,0.026377047,0.016321342,0.015190398
2021-07-23,0.009735664,-0.004153619,-0.008121123,-0.003407158,-0.014878428,0.002631965,0.006806463,0.005405296
2021-07-26,-0.000185873,0.020597691,0.021487278,0.007480484,0.034877414,0.075889595,0.048546875,0.04009149
2021-07-27,-0.010493055,0.004653977,0.003042599,0.005405419,-0.008522067,-0.011254335,-0.009659587,-0.01658733
2021-07-28,0.017441565,0.009754505,0.021113685,0.016706035,0.011512599,0.026679054,0.026587693,0.005911695
2021-07-29,0.015058351,0.018693394,0.028623246,0.028097242,0.035365863,0.027786648,0.042273603,0.020290677
2021-07-30,-0.008581937,-0.019988511,-0.01358114,-0.020834087,-0.034536744,-0.005782708,-0.007471733,-0.004059955
2021-08-02,-0.002148578,-0.017442003,-0.009251538,0.004594691,-0.00932563,-0.01281766,-0.010241271,-0.011141207
2021-08-03,-0.001701903,0.011593133,0.014470212,-0.001310616,0.012304778,0.011841915,0.005495358,-0.002453774
2021-08-04,0.002795129,0.0002401,0.015767876,0.000655523,0.009539546,0.001434589,0.002622529,0.01545424
2021-08-05,-0.00767561,-0.036959741,-0.036382825,-0.030607845,-0.046403099,-0.027647634,-0.034680646,-0.04055384
2021-08-06,0.004417821,-0.128237853,-0.070436147,0.022713067,-0.048841606,-0.003575536,-0.026924244,-0.000855105
2021-08-10,0.01342408,-0.083978078,-0.04859634,-0.08186074,-0.06894143,-0.025867785,-0.028665818,-0.038320623
2021-08-11,0.000217211,0.053124239,0.059182451,0.00286328,0.037854633,-0.081524796,0.031648729,0.025268684
2021-08-12,-0.003096124,-0.04597775,-0.042170528,-0.014399097,-0.042495013,-0.013679972,-0.027254757,-0.010178438
2021-08-13,-0.000247718,0.023871809,0.033483032,0.0007249,0.026770241,-0.004721841,0.001570508,-0.000368732
2021-08-16,-0.008104555,0.013684045,0.010641208,0.020796734,0.022388995,0.012859536,-0.007710842,-0.001938075
2021-08-17,0.001671403,0.036723732,0.020948619,0.009184098,0.033027861,0.022628996,0.014255556,0.025672249
2021-08-18,-0.015114412,-0.047553857,-0.046418503,-0.029980832,-0.059386991,-0.010295462,-0.017423413,-0.017484154
2021-08-19,-0.026747024,0.025698425,0.033395751,-0.019020325,0.02303257,-0.063995464,-0.076902595,-0.078253795
2021-08-20,-0.001550356,0.008544767,0.025297327,0.003685961,0.021427429,-0.037975444,-0.070991518,-0.060132422
2021-08-23,0.012317807,0.006309945,0.004925761,0.013884037,0.029106599,0.062631713,0.072568273,0.075861426
2021-08-24,0.009269155,0.009997645,0.022223931,0.008670575,-0.014893892,0.000408201,0.00547676,-0.008374397
2021-08-25,1.97177E-05,-0.041784553,-0.050066597,-0.044124805,-0.039163552,-0.023259045,-0.01975786,-0.036509726
2021-08-26,-0.005711069,0.022595592,0.017820796,0.04268492,-0.001301236,-0.00015824,0.006553819,0.003309997
2021-08-27,0.008571345,0.01882495,0.020373483,0.0028777,0.041357565,0.051855567,0.02490945,0.030885654
2021-08-30,-0.008631584,-0.013972568,-0.030791773,0.002152853,-0.009864666,-0.02446395,-0.019074574,-0.015498795
2021-08-31,0.005401648,0.000574147,0.006542457,0.020575398,-0.038773805,0.015159029,0.005262815,0.001200781
2021-09-01,-0.00672438,0.006416173,-0.007575515,-0.01343251,-0.008467451,-0.042170912,-0.016236986,-0.029327317
2021-09-02,-0.004816283,-0.024703815,-0.040145467,-0.03993271,-0.062977634,-0.044305661,-0.071092562,-0.04739574
2021-09-03,-0.00424579,0.02718566,0.034221718,0.025595547,0.012598907,0.037766785,0.017952061,0.028002894
2021-09-06,-0.001780048,-0.042586116,-0.014663239,-0.027078127,-0.036838814,-0.043511297,-0.048674764,-0.037332535
2021-09-07,0.003933311,-0.013404111,-0.024180271,-0.000742115,-0.034612789,0.015053764,0.003376764,0.014284411
2021-09-08,-0.014989042,-0.034407014,-0.0448449,-0.014959142,-0.042958747,-0.028913336,-0.025066267,-0.017559523
2021-09-09,-0.020799679,-0.026959213,-0.013576892,-0.018251457,-0.022761546,-0.056179235,-0.061327805,-0.049252272
2021-09-10,0.001860787,-0.004029309,-0.015508023,-0.020939113,0.007720293,-0.019132722,-0.026119851,0.009204536
2021-09-13,0.005525637,0.022860212,0.019021529,0.033901552,0.046190953,0.050085985,0.032789823,0.03999306
2021-09-14,-0.005457206,0.010482978,0.037305214,0,0.038971471,-0.056989963,-0.038719531,-0.049887053
2021-09-15,0.001315921,-0.002844067,-0.006306185,-0.019893541,0.006212486,0.043008982,0.033584311,0.014832835
2021-09-16,-0.016780183,-0.043010539,-0.065013092,-0.026626475,-0.066577483,-0.059288712,-0.046639996,-0.05296672
2021-09-17,-0.007134431,0.006436846,-0.010519269,0.04044097,0.019664169,-0.007441367,0.016166108,0.050642259
2021-09-20,-0.022688609,0.006258073,0.04069236,0.004562746,0.021828386,-0.017497657,-0.010786366,-0.034708262
2021-09-21,0.014679675,0.044016885,0.006773048,-0.017604741,0.02838254,0.016289569,-0.042142786,0.002171936
2021-09-22,0.015764049,0.00895848,0.014853357,-0.00231929,-0.00888711,0.032458439,0.028928001,0.035540098
2021-09-23,0.010926145,-0.031285691,-0.040304634,-0.02191011,-0.036790619,-0.006987476,0.034672413,0.0010181
2021-09-27,0.002312892,0.027449926,0.022192884,0.003947893,0.036790619,-0.026334777,-0.047126744,-0.043383359
2021-09-28,-0.006453285,-0.001179838,-0.014878413,-0.023117809,-0.021402412,-0.023440325,-0.039904948,0.006590585
2021-09-29,0.009040385,-0.004381936,-0.007982083,-0.026973438,-0.02578016,-0.025225103,0.00407506,0.009166074
2021-09-30,-0.001273112,0.043020621,0.028717981,-0.005816385,0.020677024,0.028688596,0.041144856,0.041270549
2021-10-01,-0.009703632,-0.000967993,-0.008799144,0.009950331,-0.005986762,-0.000590479,-0.005490668,-0.023472077
2021-10-04,0.007324079,0.055088349,0.032684226,0.030871664,0.024572302,0.022646713,0.030911867,0.047059636
2021-10-05,0.006432975,-0.010938705,-0.023722863,-0.035834453,-0.011998881,0.00048732,-0.019670885,0
2021-10-06,-0.008649405,0.024003541,0.003885386,0.020517749,0.030039806,-0.012133426,-0.015525906,-0.015976622
2021-10-07,0.018131159,0.025283391,0.04254615,0.012913819,0.045202031,0.069532913,0.085907827,0.103033387
2021-10-08,0.001301377,0.01200815,0.009938066,-0.009669697,0.009967834,0.062766745,0.088984238,0.131676203
2021-10-11,0.013071699,0.012726555,0.025356136,0.033442607,0.033655184,0.008326818,0.010268594,-0.014592363
2021-10-12,-0.001709755,0.015518001,0.018512191,-0.024575157,0.025985129,0.016104755,0.03774757,0.009238656
2021-10-13,0.000373785,0.031117651,0.027712224,0.074222618,0.026041255,0.032858659,-0.001601659,0.004302781
2021-10-14,0.0125455,-0.002753394,0.000285408,0.010378151,0.007469357,0.01104218,0.043272434,0.017458969
2021-10-15,0.002729413,-0.013228517,-0.021124754,-0.00221484,0.00582989,0.009514467,-0.000180611,-0.022950471
2021-10-18,-0.003538613,-0.007831749,-0.000728916,-0.013393057,-0.009557595,-0.022944618,0.002480552,0
2021-10-19,-0.000238829,-0.010624905,0.000145826,-0.000749344,-0.008573012,0.006640751,-0.002029084,0
2021-10-20,0.001775256,0.023270882,0.01806277,0.015619507,0.030385662,-0.002189896,-0.017438464,0.00903396
2021-10-21,-0.012594452,-0.003363901,-0.012754632,-0.018622512,-0.01985831,-0.031089005,-0.044230485,-0.012520207
2021-10-22,0.014919581,0.057242951,0.07372457,0.04268492,0.055747329,0.019940336,0.013778854,0.025919943
2021-10-25,-0.00104543,-0.009834003,-0.026071223,-0.010137668,-0.020350032,0.027740605,0.005100847,0.010071873
2021-10-26,0.009433651,-0.010420379,0.00262413,-0.021332181,-0.007048942,-0.014339543,-0.005763977,-0.008307332
2021-10-27,-0.002076092,0.013180905,0.011724107,0.063376136,0.00619197,-0.025002172,-0.013691982,-0.030650729
2021-10-28,0.004210164,0.00946574,0.002382818,-0.016180444,-0.011381395,-0.005139451,-0.004429046,0.009487528
2021-10-29,-0.004364307,-0.026564927,-0.025830551,-0.027320175,-0.038360868,-0.005936729,-0.045757519,0.004644649
2021-11-02,0.004695274,0.003114886,0.002578488,-0.020619287,-0.015985808,-0.012131079,0.002119072,0.048009219
2021-11-03,0.011807473,-0.020547217,-0.013029957,0.005934736,-0.010122475,0.022835536,0.021391457,0.033031729
2021-11-04,-0.006304819,0.012759344,0.007796352,0.019048195,0.004061294,0.031175421,0.033092147,-0.000241906
2021-11-05,-0.004866258,-0.010443497,-0.018572013,-0.030204874,-0.014474181,-0.036252357,-0.052167855,-0.031665455
2021-11-08,0.003297012,0.014239769,0.008728722,0.028752441,0.027469697,0.004743549,-0.004384314,0.012449752
2021-11-09,-0.000972268,0.002207855,0.009703353,-0.005100193,-0.010787197,-0.017784773,-0.041295591,-0.167648414
2021-11-10,0.004347495,0.097770346,0.075062164,0.063670723,0.073516936,0.057991762,0.039728708,0.015913153
2021-11-11,0.012403101,0.044791249,0.0479088,0.031041629,0.079582771,0.069767455,0.052999057,0.030993438
2021-11-12,0.011360114,-0.022812343,0.001360376,0.013201512,-0.007599783,-0.06678448,-0.025065673,0.001807188
2021-11-15,0.002416367,-0.010772097,0.001975431,-0.000655953,-0.002386826,0.012074301,0.022038789,0.023788862
2021-11-16,0.012024203,0.028319107,0.055653187,0.019493795,0.039208458,0.017186574,0.028789544,0.011104482
