Date,JSE,ANGLOGOLD,GOLDFIELDS,DRDGOLD,HARMONY,ANGLOAMER,IMPALA,NORTHAM
2017-08-10,-0.00500374,0.071065332,0.050276868,0.061875404,0.060809005,0.024794412,0.028251199,0.022773045
2017-08-11,-0.009841877,-0.002833622,0.001093095,0.013245227,0.029890145,-0.012439855,-0.006666691,0.002378637
2017-08-14,0.00561397,0.018238974,-0.014304297,-0.042559614,-0.032421792,-0.009394813,-0.00567597,-0.04528659
2017-08-15,-0.008733863,-0.022774129,-0.027527251,-0.027844026,-0.043165959,-0.019273817,-0.035553448,-0.036593658
2017-08-16,0.009976203,-0.005020285,-0.012225558,0.034685558,0.008783544,-0.01315218,0.003211994,0.018349139
2017-08-17,-0.002150882,0.009248621,0.046013187,0.009049836,0.004798264,0.022180689,0.012745791,-0.005307501
2017-08-18,-0.00200579,0.032604201,0.049593981,-0.009049836,0.083851472,0.041389745,0.023469135,0.007147004
2017-08-21,0.002641874,-0.026256916,0.01731645,0,-0.006825965,0.010381773,0.0102565,0.008236148
2017-08-22,0.010466485,-0.070911379,-0.016618004,-0.032335381,-0.041124216,0.003869147,-0.015942739,0.010877062
2017-08-23,0.002287778,-0.006321082,-0.01388545,0.023202897,0.013344652,0.000172896,-0.019103028,-0.030201335
2017-08-24,0.007568908,-0.012846723,-0.031098039,0.013667639,-0.013764555,0.000115247,0.039880997,0.019552089
2017-08-25,0.001181334,-0.015806618,-0.010092755,-0.011376687,0.021193397,0.002589557,0.007083258,0.042369771
2017-08-28,-0.001771375,0.025105921,0.017369483,0.002285715,-0.020353766,0.0037573,-0.003282417,0.031168563
2017-08-29,-0.002584691,0.075199466,0.055354278,0.066249386,0.068125241,0.007671396,0.046692438,0.042471427
2017-08-30,-0.004292512,0.009308781,-0.009650256,-0.045909701,0,0.002836881,-0.015323175,-0.006103783
2017-08-31,0.006284689,-7.59503E-05,0.004319661,0.039478811,0.012853147,-0.001417435,-0.014815086,0.003870053
2017-09-01,-0.000153049,-0.007088714,-0.0226688,0,0.014980115,-0.004264399,-0.001992033,0.004057624
2017-09-04,-0.003556089,0.051071439,0.046856659,0.106005469,0.061722895,0.004831614,0.021697104,0.020639947
2017-09-05,-0.002988683,-0.027112313,-0.01372554,-0.037442797,-0.032789823,-0.001986662,-0.009311511,-0.008364916
2017-09-06,-0.011907867,-0.004566047,0.015743025,0.033566824,0.007747687,0.017181101,0.00073828,0.005982072
2017-09-07,0.007147764,0.031096711,-0.009280418,0.019231362,-0.018172204,-0.003132519,-0.003696862,0.004166259
2017-09-08,-0.002751186,0.000945008,-0.000169535,-0.015355388,0.000374181,0.000420103,0.01202616,0.002767894
2017-09-11,0.005085508,-0.057880987,-0.03134405,-0.009718249,-0.031543561,-0.020138136,-0.04337669,-0.046059444
2017-09-12,0.006360693,-0.02391918,0.001922573,-0.005876608,0.004238111,0.00566945,0.014668953,0.01089761
2017-09-13,-0.00379724,-0.000236584,0.004008021,0.036648267,0.01336663,-0.002844952,-0.012124422,-0.004509128
2017-09-14,-0.005396662,0.014174637,0.004857747,0.005665738,0.005297023,0.002560821,-0.06699813,-0.031722192
2017-09-15,-0.003680334,0.021919739,0.006039187,-0.001885015,0.037041272,-0.015493086,-0.072395393,-0.001273075
2017-09-18,0.007251013,-0.040520911,-0.024026225,-0.048318577,-0.054936286,-0.016294114,-0.030552577,-0.004255326
2017-09-19,-0.000694799,0.007733624,0.018333119,0.027345454,0.01525001,0.005149673,0.000602228,-0.029426615
2017-09-20,-0.002568857,0.00783028,0.030331172,-0.001928641,-0.016403191,0.01085579,-0.009679446,-0.001098539
2017-09-21,-2.14794E-06,-0.054743424,-0.038147104,-0.037369147,-0.086731696,-0.002572665,-0.009160369,0.038594852
2017-09-22,-0.000494508,0.025379595,0.005217403,0.011952334,0.024037626,-0.005165271,-0.010174282,-0.00466399
2017-09-26,-0.013873441,0.018068705,0.007431124,0.035023035,0.013826979,0.018105782,-0.005905223,0.028696073
